<:GIN:>,Response=<:MAP:>,infra.grpc.handler,GetLatestMailChannelOrderByHashCode: get empty mail channel order,RecordThirdPartyCost,dealSmsCallback complete <:callback:>,deal<:SmsCallback:>,receive <:*:>,begin Consume call,getAppSmsLimit <:*:> not exist,PushSmsOrderResult: <:result:>,no need process continue:<:SEQ:> I STATUS c:true in:<:NUM:> target:<:NUM:> type:int64 CH VERSION <:*:> <:*:> <:*:> type:string,send by <:*:> OrderID=<:SEQ:> <:traceID:> <:transactionID:> <:spanID:>,send by <:*:> OrderID=<:SEQ:>,not find dictionary type=<:NUM:>,UpdateWeChatLog UpdateWeChatStatus msgID=<:NUM:> code=<:NUM:> <:detail:>,scCallBack receive <:request:>,<:dealMailCallback:>,dealMailCallback complete <:callback:>,PushMailSendResult: <:result:>,scCallBack DealCallBack <:event:>,sanZi <:*:> return <:*:> <:traceID:> <:transactionID:> <:spanID:>,begin <:*:>,use preferred orderID=<:SEQ:> <:channel:>,SendMailTask success,SendMail cast=<:NUM:> Ms,saveChannelOrder orderID=<:SEQ:>,SendWeChatMsg <:*:>,WeChatMsg Send WechatMsg <:*:>,uCloud <:*:> callback return <:*:> <:traceID:> <:transactionID:> <:spanID:>,<:NUM:> <:*:>,syncSmsChannel: m.doSyncSmsChannel: sms <:channel:>,load <:*:> config ok,dealSmsCallback dealSmsCallbackRetry <:order:>,juhe sendSms <:rs:>,ykmsymsg <:*:> start kms,resetApproveCallbackTask taskID=<:SEQ:>,syncSmsStatusCode: m.doSyncSmsStatusCode: sms <:status:>,ykms addr: ykms://ymsg@<:IP:>:<:NUM:>,sendSmsMsg failed <:*:> <:*:>,version,waiting task controller finished,task controller finished,dao close finished,<:ChineseInfo:>,sign.middleware.VerifySign failed,msg,timestamp,unknown
1006,959,994,920,78,40,40,41,96,19,37,80,38,56,45,22,38,31,31,31,22,16,16,16,16,16,16,4,22,5,0,4,0,2,7,0,8,1,0,1,0,0,0,0,3,0,23,2023-12-04 11:53:56,23
994,966,616,268,53,29,29,33,78,8,27,65,21,34,15,19,26,14,14,14,13,5,13,13,13,13,13,7,19,3,8,4,6,0,11,2,8,0,1,0,1,1,2,1,5,0,24,2023-12-04 11:55:56,9
1074,1019,118,0,128,55,55,62,240,45,51,200,50,94,30,34,88,50,50,51,46,21,40,40,40,40,40,8,34,1,0,4,0,4,9,0,8,1,0,0,0,0,0,0,7,2,34,2023-12-04 11:57:56,11
1079,1038,115,0,129,43,43,49,264,13,41,220,49,93,45,36,98,57,57,56,56,12,44,44,44,44,44,7,36,3,3,4,6,0,14,2,8,1,1,0,1,1,2,1,7,2,39,2023-12-04 11:59:56,13
1095,968,369,0,77,126,126,123,120,14,20,100,24,44,30,33,40,24,24,24,20,103,20,20,20,20,20,12,33,2,9,4,6,0,10,2,8,1,1,0,1,1,2,1,3,1,37,2023-12-04 12:01:56,25
995,951,76,0,83,36,36,43,74,18,34,61,39,52,45,30,26,17,17,17,13,9,13,13,13,13,13,8,30,2,0,4,0,0,12,0,6,1,0,1,0,0,0,0,8,0,31,2023-12-04 12:03:56,13
1018,968,379,0,83,52,52,57,86,11,51,73,51,65,15,18,33,24,24,24,20,24,13,13,13,13,13,3,18,8,8,4,6,1,6,2,6,0,1,0,1,1,2,1,5,0,21,2023-12-04 12:05:56,16
1079,1039,1049,933,116,43,43,47,315,12,43,261,41,95,45,21,111,55,55,57,57,21,54,54,54,54,54,6,21,9,8,4,6,0,7,2,5,1,1,0,1,1,2,1,4,0,24,2023-12-04 12:07:56,9
1015,982,1017,942,82,34,34,37,125,9,33,105,33,54,30,28,47,30,30,28,27,8,20,20,20,20,20,8,28,9,0,4,0,1,10,0,4,1,0,0,0,0,0,0,3,0,28,2023-12-04 12:09:56,5
1030,969,1262,859,140,66,66,72,78,48,65,65,79,96,30,44,26,13,13,13,13,25,13,13,13,13,13,24,44,10,6,4,6,3,7,2,4,1,1,3,1,1,2,1,32,0,47,2023-12-04 12:11:56,56
988,966,903,857,51,26,26,28,60,6,26,50,25,36,60,15,20,10,10,10,10,9,10,10,10,10,10,6,15,4,8,4,6,1,5,2,4,1,1,1,1,1,2,1,2,2,18,2023-12-04 12:13:56,1
952,941,1181,859,34,15,15,15,18,4,15,15,13,16,0,18,6,3,3,3,3,4,3,3,3,3,3,13,18,2,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,2,18,2023-12-04 12:15:56,4
973,939,896,858,49,35,35,38,18,10,34,15,26,30,45,19,6,3,3,3,3,18,3,3,3,3,3,11,19,2,9,4,6,1,10,2,4,1,1,0,1,1,2,1,3,1,22,2023-12-04 12:17:56,2
955,935,899,865,33,21,21,22,12,9,21,10,22,24,45,9,4,2,2,2,2,10,2,2,2,2,2,0,9,2,8,4,6,0,8,2,4,1,1,0,1,1,2,1,1,0,12,2023-12-04 12:19:56,2
972,945,1234,868,76,30,30,31,59,11,27,49,35,47,15,29,20,10,10,10,10,9,10,10,10,10,10,8,29,3,0,4,0,2,14,0,4,1,0,0,0,0,0,0,1,0,29,2023-12-04 12:21:56,6
987,958,985,931,51,28,28,33,73,8,28,61,26,38,60,13,24,12,12,12,12,3,12,12,12,12,12,3,13,3,5,4,6,0,11,2,3,1,1,1,1,1,2,1,5,0,16,2023-12-04 12:23:56,9
950,927,1194,857,37,23,23,25,12,12,23,10,26,28,15,9,6,4,4,4,4,6,2,2,2,2,2,1,9,6,8,4,6,0,9,2,4,0,1,0,1,1,2,1,2,2,12,2023-12-04 12:25:56,1
945,931,896,875,24,19,19,18,12,11,16,10,14,16,30,8,4,2,2,2,2,5,2,2,2,2,2,3,8,0,0,4,0,0,4,0,4,1,0,0,0,0,0,0,0,2,8,2023-12-04 12:27:56,1
974,952,1021,971,53,23,23,23,30,15,23,25,25,30,45,23,18,13,13,13,13,6,5,5,5,5,5,4,23,4,9,4,6,0,14,2,4,1,1,0,1,1,2,1,0,1,26,2023-12-04 12:29:56,0
943,928,1325,995,32,15,15,15,24,10,14,20,15,20,15,12,8,8,8,8,4,4,4,4,4,4,4,3,12,3,0,4,0,1,4,0,4,1,0,0,0,0,0,0,0,0,12,2023-12-04 12:31:56,7
965,944,977,932,42,24,24,24,30,13,23,25,26,32,60,10,10,5,5,5,5,9,5,5,5,5,5,2,10,6,8,4,6,1,4,2,4,1,1,1,1,1,2,1,0,0,13,2023-12-04 12:33:56,4
954,931,463,137,31,44,44,47,12,14,44,10,18,20,15,11,4,2,2,2,2,10,2,2,2,2,2,5,11,3,9,4,6,0,3,2,4,0,1,0,1,1,2,1,3,0,14,2023-12-04 12:35:56,0
975,940,45,0,44,30,30,41,42,7,29,35,25,33,30,11,15,8,8,8,8,9,7,7,7,7,7,3,11,5,0,4,0,1,5,0,4,1,0,0,0,0,0,0,12,0,11,2023-12-04 12:37:56,1
954,935,29,0,29,18,18,21,12,10,18,10,18,20,45,9,4,2,2,2,2,7,2,2,2,2,2,0,9,2,5,4,6,0,8,2,4,1,1,0,1,1,2,1,3,0,12,2023-12-04 12:39:56,0
954,938,332,0,32,18,18,20,24,5,18,20,16,21,30,11,16,12,12,12,12,7,4,4,4,4,4,4,11,2,8,4,6,1,4,2,4,1,1,1,1,1,2,1,2,0,14,2023-12-04 12:41:56,0
945,933,20,0,22,11,11,13,6,6,12,5,12,13,45,9,2,1,1,1,1,5,1,1,1,1,1,3,9,0,0,4,0,0,4,0,4,1,0,1,0,0,0,0,2,1,9,2023-12-04 12:43:56,1
957,940,326,0,30,16,16,19,16,10,15,13,19,22,15,8,5,2,2,2,2,6,3,3,3,3,3,3,8,0,8,4,6,0,7,2,4,0,1,0,1,1,2,1,3,0,11,2023-12-04 12:45:56,0
944,929,943,909,39,18,18,21,32,7,17,27,21,27,45,12,11,6,6,6,6,3,5,5,5,5,5,4,12,4,7,4,6,1,5,2,4,1,1,0,1,1,2,1,3,0,15,2023-12-04 12:47:56,9
973,954,965,925,43,18,18,22,45,12,18,37,17,25,30,18,19,11,11,11,11,8,8,8,8,8,8,3,18,1,0,4,0,0,4,0,4,1,0,0,0,0,0,0,4,0,18,2023-12-04 12:49:56,4
961,942,1207,859,59,23,23,26,45,12,22,38,24,32,30,27,16,9,9,9,9,6,7,7,7,7,7,11,27,4,9,4,6,1,5,2,4,1,1,0,1,1,2,1,3,0,30,2023-12-04 12:51:56,5
991,984,917,864,54,7,7,7,78,4,7,65,9,22,60,32,50,37,37,37,37,1,13,13,13,13,13,1,32,1,9,4,6,0,4,2,4,1,1,0,1,1,2,1,0,0,35,2023-12-04 12:53:56,0
989,964,1202,850,58,25,25,26,46,12,24,38,24,33,0,25,24,16,16,16,16,9,8,8,8,8,8,8,25,5,0,4,0,1,7,0,4,0,0,1,0,0,0,0,1,0,25,2023-12-04 12:55:56,2
952,937,856,813,45,17,17,17,38,9,17,32,17,23,45,22,22,16,16,16,16,5,6,6,6,6,6,2,22,2,8,4,6,0,8,2,4,1,1,0,1,1,2,1,0,2,25,2023-12-04 12:57:56,0
967,944,907,868,40,33,33,34,12,13,33,10,23,25,30,15,6,4,4,4,4,10,2,2,2,2,2,4,15,4,0,4,0,0,7,0,4,1,0,0,0,0,0,0,1,2,15,2023-12-04 12:59:56,0
1049,958,1220,855,67,90,90,89,72,9,19,60,19,31,30,36,35,28,28,28,23,74,12,12,12,12,12,4,36,0,7,4,6,0,10,2,4,1,1,0,1,1,2,1,2,1,39,2023-12-04 13:01:56,10
966,949,978,937,43,18,18,20,28,11,18,23,19,24,60,19,13,7,7,8,8,7,5,5,5,5,5,5,19,2,8,4,6,0,5,2,4,1,1,0,1,1,2,1,2,0,22,2023-12-04 13:03:56,4
963,941,1214,875,42,28,28,29,20,11,29,17,26,29,0,13,6,4,4,3,3,9,3,3,3,3,3,3,13,5,0,4,0,0,4,0,4,0,0,1,0,0,0,0,1,0,13,2023-12-04 13:05:56,7
943,925,912,876,38,14,14,19,24,9,14,20,16,20,45,18,12,8,8,8,8,5,4,4,4,4,4,4,18,1,9,4,6,0,8,2,4,1,1,0,1,1,2,1,5,0,21,2023-12-04 13:07:56,5
984,961,998,938,59,24,24,25,78,10,22,65,25,40,45,19,30,17,17,17,17,6,13,13,13,13,13,0,19,4,8,4,6,2,11,2,4,1,1,0,1,1,2,1,1,0,22,2023-12-04 13:09:56,1
1013,999,1361,1002,73,23,23,22,156,13,21,130,22,48,15,25,64,38,38,38,38,7,26,26,26,26,26,14,25,3,0,4,0,0,2,0,4,1,0,0,0,0,0,0,0,0,25,2023-12-04 13:11:56,1
971,944,975,927,47,32,32,33,36,10,32,30,31,38,60,9,12,6,6,6,6,19,6,6,6,6,6,0,9,1,9,4,6,1,6,2,4,1,1,1,1,1,2,1,1,2,12,2023-12-04 13:13:56,0
959,944,571,241,31,16,16,17,30,4,17,25,18,23,15,8,10,5,5,5,5,5,5,5,5,5,5,3,8,7,7,4,6,0,2,2,4,0,1,1,1,1,2,1,1,2,11,2023-12-04 13:15:56,1
982,944,54,0,57,39,39,43,18,14,37,15,39,42,30,14,12,9,9,9,9,14,3,3,3,3,3,4,14,3,0,4,0,0,12,0,4,1,0,0,0,0,0,0,5,1,14,2023-12-04 13:17:56,2
957,939,32,0,33,18,18,22,18,4,17,15,19,23,45,10,6,3,3,3,3,4,3,3,3,3,3,1,10,3,9,4,6,1,6,2,6,1,1,0,1,1,2,1,4,0,13,2023-12-04 13:19:56,0
957,923,350,0,56,33,33,37,36,19,31,30,29,35,30,21,12,6,6,6,6,12,6,6,6,6,6,6,21,4,9,4,6,0,5,2,6,1,1,0,1,1,2,1,4,0,24,2023-12-04 13:21:56,3
964,940,46,0,41,24,24,28,12,8,21,10,28,31,45,10,4,2,2,2,2,4,2,2,2,2,2,1,10,5,0,4,0,1,11,0,4,1,0,0,0,0,0,0,5,0,10,2023-12-04 13:23:56,1
992,968,345,0,46,25,25,30,48,11,26,40,22,30,15,14,18,10,10,10,10,4,8,8,8,8,8,1,14,1,8,4,6,0,7,2,4,0,1,1,1,1,2,1,5,2,17,2023-12-04 13:25:56,2
951,941,959,907,52,17,17,17,48,6,17,40,25,33,45,19,20,12,12,12,12,3,8,8,8,8,8,0,19,2,7,4,6,0,8,2,8,1,1,0,1,1,2,1,0,2,22,2023-12-04 13:27:56,1
1009,969,971,902,71,39,39,47,108,18,36,90,31,49,30,22,43,26,26,26,25,5,18,18,18,18,18,4,22,8,0,4,0,0,10,0,8,1,0,0,0,0,0,0,9,1,22,2023-12-04 13:29:56,2
969,939,1240,881,55,34,34,35,54,19,32,45,27,37,30,18,23,18,18,18,14,13,9,9,9,9,9,1,18,6,8,4,6,1,3,2,7,1,1,0,1,1,2,1,1,0,21,2023-12-04 13:31:56,6
987,962,942,882,59,27,27,28,66,10,27,55,30,41,45,18,26,16,16,16,15,11,11,11,11,11,11,4,18,5,0,4,0,0,8,0,8,1,0,0,0,0,0,0,2,0,18,2023-12-04 13:33:56,2
977,957,1185,851,45,23,23,24,46,14,23,38,19,29,15,16,16,8,8,8,8,8,8,8,8,8,8,8,16,1,8,4,6,0,6,2,8,0,1,0,1,1,2,1,1,0,19,2023-12-04 13:35:56,3
949,923,877,831,52,28,28,28,20,8,28,17,27,31,45,21,7,4,4,4,4,5,3,3,3,3,3,8,21,2,9,4,6,1,13,2,8,1,1,1,1,1,2,1,2,0,24,2023-12-04 13:37:56,8
995,962,942,867,76,40,40,43,78,14,40,65,39,52,30,24,29,16,16,16,16,8,13,13,13,13,13,1,24,5,0,4,0,0,16,0,8,1,0,0,0,0,0,0,3,0,24,2023-12-04 13:39:56,2
990,954,1214,842,72,31,31,35,96,14,27,80,29,46,30,26,35,19,19,19,19,9,16,16,16,16,16,3,26,1,9,4,6,1,12,2,6,1,1,0,1,1,2,1,5,0,29,2023-12-04 13:41:56,5
984,959,981,926,57,26,26,28,54,9,26,45,29,39,60,18,22,13,13,13,13,10,9,9,9,9,9,3,18,2,7,4,6,1,13,2,5,1,1,1,1,1,2,1,2,1,21,2023-12-04 13:43:56,4
1009,969,1251,873,86,40,40,45,78,13,40,65,42,55,0,31,33,20,20,20,20,9,13,13,13,13,13,6,31,8,0,4,0,0,13,0,6,0,0,0,0,0,0,0,8,0,31,2023-12-04 13:45:56,10
1028,955,915,857,63,40,40,74,82,16,40,68,26,41,45,22,35,21,21,21,21,10,14,14,14,14,14,7,22,4,8,4,6,1,10,2,6,1,1,1,1,1,2,1,35,0,26,2023-12-04 13:47:56,5
982,955,984,926,65,27,27,30,44,14,26,37,30,38,45,27,18,12,12,12,11,6,7,7,7,7,7,5,27,5,8,4,6,1,11,2,6,1,1,0,1,1,2,1,6,0,30,2023-12-04 13:49:56,6
973,938,1351,993,63,38,38,41,48,15,35,40,28,38,15,25,19,11,11,11,11,12,8,8,8,8,8,3,25,4,0,4,0,2,9,0,6,1,0,0,0,0,0,0,4,0,26,2023-12-04 13:51:56,8
991,957,1020,958,66,33,33,41,54,14,33,45,37,46,60,20,18,10,10,10,9,9,9,9,9,9,9,7,20,2,9,4,6,0,15,2,6,1,1,0,1,1,2,1,7,0,23,2023-12-04 13:53:56,3
1038,997,642,243,104,48,48,52,140,32,47,117,52,75,15,29,59,36,36,36,36,14,23,23,23,23,23,4,29,4,8,4,6,0,15,2,6,0,1,0,1,1,2,1,5,0,32,2023-12-04 13:55:56,6
1026,972,103,0,114,50,50,58,148,23,47,123,46,71,30,43,54,32,32,32,29,14,25,25,25,25,25,12,43,5,0,4,0,0,15,0,6,1,0,1,0,0,0,0,9,2,44,2023-12-04 13:57:56,7
1011,963,73,0,76,47,47,53,78,19,46,65,46,59,45,17,23,14,14,14,11,16,13,13,13,12,12,3,17,6,8,4,6,0,13,2,6,1,1,0,1,1,2,1,6,2,20,2023-12-04 13:59:56,4
2149,960,368,0,3231,1405,1405,1405,60,3164,1128,50,29,3188,15,43,21,15,15,15,11,960,10,10,10,10,10,16,43,10,0,4,0,184,9,0,6,1,0,0,0,0,0,0,4,1,49,2023-12-04 14:01:56,1386
1057,974,107,0,116,92,92,103,78,45,88,65,65,82,60,34,29,16,16,16,16,27,13,13,13,13,13,5,34,4,3,4,6,4,18,2,5,1,1,0,1,1,2,1,12,0,37,2023-12-04 14:03:56,44
1026,970,366,0,79,46,46,54,76,20,44,63,35,49,15,30,27,18,18,18,14,19,13,13,13,13,13,11,30,5,9,4,6,1,8,2,4,0,1,0,1,1,2,1,8,0,33,2023-12-04 14:05:56,16
1351,960,989,903,89,387,387,402,76,23,385,64,49,61,30,28,28,16,16,16,16,342,12,12,12,12,12,9,28,6,0,4,0,0,23,0,4,1,0,0,0,0,0,0,96,0,28,2023-12-04 14:07:56,515
1129,955,1001,911,99,173,173,183,88,19,173,73,46,62,45,37,33,18,18,18,18,133,15,15,15,15,15,9,37,5,5,4,6,1,18,2,4,1,1,1,1,1,2,1,13,0,40,2023-12-04 14:09:56,193
996,951,1242,873,93,49,49,49,36,27,47,30,45,53,30,40,12,6,6,6,6,24,6,6,6,6,6,22,40,6,8,4,6,2,11,2,4,1,1,0,1,1,2,1,0,0,43,2023-12-04 14:11:56,22
1030,976,940,859,90,58,58,64,72,27,58,60,53,66,45,24,27,15,15,15,15,18,12,12,12,12,12,11,24,11,0,4,0,1,12,0,3,1,0,1,0,0,0,0,6,2,24,2023-12-04 14:13:56,3
1044,986,1264,850,119,74,74,83,120,42,72,100,79,101,15,18,49,30,30,30,29,21,20,20,20,20,20,4,18,4,8,4,6,2,15,2,4,0,1,0,1,1,2,1,9,2,21,2023-12-04 14:15:56,10
1015,978,954,853,103,883,883,889,170,15,881,141,35,64,45,39,65,38,38,38,37,6,29,29,29,29,29,3,39,2,9,4,6,0,15,2,4,1,1,0,1,1,2,1,5,1,43,2023-12-04 14:17:56,832
1028,986,946,845,102,157,157,160,128,15,158,108,47,67,30,35,48,28,28,28,27,21,20,20,20,20,20,8,35,5,0,4,0,0,6,0,4,1,0,1,0,0,0,0,5,0,35,2023-12-04 14:19:56,114
1045,1004,1249,836,135,44,44,50,170,32,42,141,50,80,30,55,68,39,39,39,39,15,29,29,29,29,29,19,55,4,9,4,6,1,15,2,4,1,1,0,1,1,2,1,8,0,58,2023-12-04 14:21:56,7
1030,989,1013,920,92,42,42,47,144,17,39,120,31,56,60,36,53,29,29,29,29,13,24,24,24,24,24,5,36,6,9,4,6,1,11,2,4,1,1,0,1,1,2,1,6,0,39,2023-12-04 14:23:56,3
1035,979,1254,864,102,61,61,67,96,13,55,80,56,73,0,29,34,18,18,18,18,12,16,16,16,16,16,12,29,9,0,4,0,1,19,0,4,0,0,0,0,0,0,0,9,2,29,2023-12-04 14:25:56,11
1010,961,942,854,90,53,53,69,114,29,50,95,45,64,45,26,45,26,26,26,26,14,19,19,19,19,19,6,26,3,8,4,6,0,15,2,4,1,1,0,1,1,2,1,17,2,29,2023-12-04 14:27:56,4
1015,972,982,913,83,50,50,54,66,24,50,55,39,51,45,32,22,11,11,11,11,10,11,11,11,11,11,16,32,6,8,4,6,0,16,2,4,1,1,1,1,1,2,1,5,1,35,2023-12-04 14:29:56,14
1781,1002,1385,973,1841,901,901,912,180,1739,883,150,46,1793,15,48,72,46,46,46,42,598,30,30,30,30,30,15,48,7,0,4,0,17,23,0,4,1,0,0,0,0,0,0,11,0,48,2023-12-04 14:31:56,880
1001,956,1001,938,63,42,42,51,60,16,41,50,36,47,60,16,20,10,10,10,10,10,10,10,10,10,10,4,16,4,7,4,6,0,16,2,4,1,1,0,1,1,2,1,9,0,19,2023-12-04 14:33:56,4
1149,939,729,347,97,224,224,227,54,22,223,42,51,64,0,32,6,3,3,3,3,172,12,12,12,12,12,15,32,11,0,4,0,1,14,0,4,0,0,0,0,0,0,0,12,0,32,2023-12-04 14:35:56,187
1035,967,65,0,71,58,58,74,72,19,55,61,38,50,45,21,34,19,19,19,19,24,11,11,11,11,11,8,21,2,8,4,6,1,21,2,5,1,1,0,1,1,2,1,17,0,24,2023-12-04 14:37:56,36
979,936,67,0,67,43,43,48,50,17,44,40,40,50,45,17,8,4,4,4,4,12,10,10,10,10,10,1,17,4,9,4,6,0,19,2,4,1,1,1,1,1,2,1,4,0,20,2023-12-04 14:39:56,5
1023,955,406,0,107,69,69,75,78,33,67,64,61,77,15,30,23,12,12,12,12,38,14,14,14,14,14,9,30,4,0,4,0,2,13,0,4,1,0,0,0,0,0,0,6,0,30,2023-12-04 14:41:56,30
963,934,92,0,57,32,32,34,52,8,32,39,25,38,60,19,0,0,0,0,0,6,13,13,13,13,13,9,19,4,9,4,6,0,14,2,4,1,1,1,1,1,2,1,3,1,22,2023-12-04 14:43:56,3
1037,988,415,0,91,51,51,57,86,22,50,72,56,71,15,20,40,22,22,22,22,20,14,14,14,14,14,10,20,8,8,4,6,1,17,2,4,0,1,0,1,1,2,1,6,0,23,2023-12-04 14:45:56,2
996,940,1010,920,90,640,640,656,104,12,640,85,45,64,30,26,27,16,16,16,16,9,19,19,19,19,19,6,26,5,0,4,0,0,23,0,4,1,0,0,0,0,0,0,16,0,26,2023-12-04 14:47:56,592
1085,980,1141,912,244,157,157,169,98,174,148,81,189,216,45,34,36,21,21,21,19,53,17,17,17,17,17,13,34,4,9,4,6,10,19,2,4,1,1,1,1,1,2,1,20,0,37,2023-12-04 14:49:56,30
1092,965,1335,863,189,193,193,198,78,120,187,68,139,153,30,30,38,20,20,20,20,85,10,10,10,10,10,9,30,6,7,4,6,4,11,2,4,1,1,0,1,1,2,1,9,0,33,2023-12-04 14:51:56,11
1046,979,954,859,105,79,79,85,76,49,79,66,66,76,45,29,39,21,21,21,21,22,10,10,10,10,10,10,29,11,0,4,0,0,13,0,4,1,0,0,0,0,0,0,6,0,29,2023-12-04 14:53:56,4
1014,974,1205,847,77,48,48,51,54,22,47,46,40,50,15,27,22,12,12,12,12,9,8,8,8,8,8,17,27,8,9,4,6,1,16,2,4,0,1,0,1,1,2,1,3,0,30,2023-12-04 14:55:56,3
964,931,907,841,70,33,33,40,52,18,33,42,33,43,45,27,14,8,8,8,7,14,10,10,10,10,10,6,27,0,4,4,6,0,9,2,4,1,1,0,1,1,2,1,7,2,30,2023-12-04 14:57:56,3
1015,981,928,862,79,39,39,43,64,24,37,55,39,49,30,30,35,20,20,20,20,15,9,9,9,9,9,13,30,2,0,4,0,1,9,0,4,1,0,0,0,0,0,0,4,2,30,2023-12-04 14:59:56,3
3096,974,1266,840,171,2189,2189,2129,76,48,61,61,56,85,30,86,14,13,13,13,8,2087,15,15,15,15,15,34,86,8,8,4,6,3,12,2,4,1,1,3,1,1,2,1,4,1,94,2023-12-04 15:01:56,116
1025,971,1039,921,115,55,55,61,96,45,49,80,67,87,45,28,34,18,18,18,18,21,16,16,16,16,16,6,28,6,0,4,0,4,17,0,4,1,0,0,0,0,0,0,6,0,28,2023-12-04 15:03:56,11
1031,988,1245,859,76,42,42,46,91,21,42,79,38,50,15,26,53,37,37,37,31,10,12,12,12,12,12,7,26,4,7,4,6,0,14,2,4,0,1,0,1,1,2,1,4,0,29,2023-12-04 15:05:56,19
991,949,950,869,88,44,44,51,87,26,43,74,49,63,45,25,33,18,18,18,17,10,13,13,13,13,13,8,25,3,9,4,6,1,22,2,4,1,1,0,1,1,2,1,7,0,29,2023-12-04 15:07:56,4
1006,975,1001,933,70,27,27,35,112,13,25,94,24,42,30,28,45,23,23,23,23,5,18,18,18,18,18,2,28,3,0,4,0,0,10,0,4,1,0,0,0,0,0,0,8,0,28,2023-12-04 15:09:56,3
1010,968,1362,983,101,37,37,48,94,23,38,77,39,56,30,45,27,14,14,14,14,8,17,17,17,17,17,22,45,6,9,4,6,0,14,2,4,1,1,1,1,1,2,1,14,0,48,2023-12-04 15:11:56,11
1066,1016,1022,929,109,40,40,52,179,16,39,151,40,71,60,38,69,40,40,40,37,10,28,28,28,26,26,17,38,8,9,4,6,2,10,2,4,1,1,1,1,1,2,1,14,2,42,2023-12-04 15:13:56,15
1056,1001,685,301,106,47,47,65,115,26,48,96,48,69,0,37,45,27,27,27,26,12,19,19,19,19,19,23,37,6,0,4,0,0,17,0,4,0,0,1,0,0,0,0,18,2,37,2023-12-04 15:15:56,11
994,961,56,0,70,39,39,39,62,18,33,52,27,40,45,30,25,16,16,16,15,11,10,10,10,10,10,13,30,4,8,4,6,3,12,2,4,1,1,0,1,1,2,1,2,1,33,2023-12-04 15:17:56,13
1012,962,103,0,106,56,56,65,96,42,55,80,56,73,45,33,37,20,20,20,20,19,16,16,16,16,16,4,33,3,5,4,6,1,14,2,4,1,1,0,1,1,2,1,8,0,36,2023-12-04 15:19:56,8
1068,973,465,0,179,145,145,151,108,110,135,90,132,154,15,26,37,20,20,20,20,52,18,18,18,18,18,13,26,2,0,4,0,4,19,0,4,1,0,1,0,0,0,0,13,0,26,2023-12-04 15:21:56,11
1005,956,78,0,75,49,49,60,62,21,46,51,45,56,60,18,26,15,15,15,15,15,11,11,11,11,11,3,18,3,7,4,6,0,17,2,4,1,1,0,1,1,2,1,11,0,21,2023-12-04 15:23:56,3
1061,965,450,0,157,140,140,145,70,15,140,59,117,128,15,29,25,15,15,15,14,37,11,11,11,11,11,11,29,36,7,4,6,0,16,2,4,0,1,0,1,1,2,1,5,2,32,2023-12-04 15:25:56,7
1097,968,1128,923,214,175,175,179,54,85,172,45,178,190,30,24,24,18,18,18,15,62,9,9,9,9,9,6,24,25,0,4,0,3,17,0,3,1,0,0,0,0,0,0,7,2,24,2023-12-04 15:27:56,11
1070,958,1109,923,193,141,141,155,72,114,140,60,151,164,45,29,26,14,14,14,14,59,12,12,12,12,12,7,29,7,8,4,6,1,20,2,4,1,1,0,1,1,2,1,14,1,32,2023-12-04 15:29:56,3
1050,986,1288,873,139,65,65,72,100,26,65,83,71,88,30,51,37,28,28,28,21,22,17,17,17,17,17,30,51,10,7,4,6,0,17,2,4,1,1,0,1,1,2,1,8,0,54,2023-12-04 15:31:56,20
1112,1006,1051,876,176,102,102,120,176,36,99,147,111,142,45,34,70,46,46,46,41,42,29,29,29,28,28,7,34,18,0,4,0,2,15,0,4,1,0,1,0,0,0,0,18,0,34,2023-12-04 15:33:56,9
1060,991,1262,849,118,75,75,81,114,23,75,95,65,84,15,33,42,28,28,28,25,31,19,19,19,17,17,16,33,9,8,4,6,0,13,2,5,0,1,0,1,1,2,1,8,0,36,2023-12-04 15:35:56,14
1196,1128,984,825,167,78,78,84,448,16,73,373,66,143,30,24,209,134,134,134,134,20,75,75,75,75,75,6,24,16,0,4,0,1,17,0,6,1,0,0,0,0,0,0,9,0,24,2023-12-04 15:37:56,21
1069,990,976,859,169,85,85,94,104,69,76,87,102,132,45,37,36,19,19,19,19,39,17,17,17,17,17,23,37,2,9,4,6,9,17,2,6,1,1,0,1,1,2,1,59,0,40,2023-12-04 15:39:56,101
1007,960,1240,839,107,54,54,59,84,23,54,70,61,75,30,32,31,17,17,17,17,17,14,14,14,14,14,13,32,6,9,4,6,0,16,2,4,1,1,0,1,1,2,1,4,0,36,2023-12-04 15:41:56,10
1040,996,1006,922,97,44,44,47,120,17,46,100,38,59,45,38,46,26,26,26,26,17,20,20,20,20,20,16,38,7,0,4,0,0,9,0,4,1,0,2,0,0,0,0,8,1,38,2023-12-04 15:43:56,10
1063,988,1285,873,138,86,86,98,78,53,85,65,81,95,15,43,33,20,20,20,20,25,13,13,13,13,13,26,43,9,8,4,6,1,17,2,4,0,1,0,1,1,2,1,12,0,46,2023-12-04 15:45:56,4
1056,976,1013,881,152,100,100,113,136,17,98,113,88,113,45,39,51,28,28,28,28,21,23,23,23,23,23,20,39,15,9,4,6,2,26,2,4,1,1,0,1,1,2,1,14,0,42,2023-12-04 15:47:56,2
1043,992,1014,925,103,49,49,55,106,24,45,88,48,67,30,36,40,23,23,24,22,19,18,18,18,18,18,13,36,4,0,4,0,1,15,0,4,1,0,0,0,0,0,0,7,0,36,2023-12-04 15:49:56,6
