[isEqualDirectSuperior] fanwei Employee not exist in yid,"isEqualDirectSuperior failed, err=fanweiEmployee not exist in yid",the employee does not exist,not find dictionary type=<:NUM:>,AuthSessionVali<:updateFanweiEmployee failed:>,"[securitySessionCheck] GetSecuritySessionFromReq failed, err=securecookie: expired timestamp [trace.id=<:SEQ:> <:transactionID:> <:spanID:>",[securitySessionCheck] CreatAndSaveSessio<:updateFanweiEmployee failed:>,[getOtpKey] <:*:> failed:>,[GetWeChatUserInfo] GetWeChatUserInf<:updateFanweiEmployee failed:>,sync <:*:>,"[SimplePost] failed, <:ERRORPost:>",no employee,[UpdateEmployee] <:SimplePos<:updateFanweiEmployee failed:>,"[updateFanweiEmployee] failed, <:updateEmployeeData:>",<:SimplePos<:updateFanweiEmployee failed:>,can't find addEmp from updateEmp and empMapTo,timestamp,unknown
996,996,986,161,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 01:51:22,24
0,0,946,161,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 01:53:22,2
0,0,1018,69,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-18 01:55:22,0
996,996,890,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-18 01:57:22,0
0,0,1004,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 01:59:22,0
996,996,977,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 02:01:22,28
0,0,984,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:03:22,0
0,0,1004,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 02:05:22,0
996,996,874,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 02:07:22,0
0,0,1005,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:09:22,0
996,996,984,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 02:11:22,26
0,0,990,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:13:22,0
995,995,1019,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 02:15:22,0
1,1,864,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 02:17:22,0
0,0,1006,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:19:22,0
996,996,986,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 02:21:22,26
0,0,934,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:23:22,0
0,0,1057,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 02:25:22,0
996,996,882,92,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 02:27:22,0
0,0,992,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:29:22,0
996,996,977,230,1,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 02:31:22,26
0,0,955,92,0,1,1,1,1,0,0,0,0,0,0,0,2024-04-18 02:33:22,1
0,0,1035,23,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 02:35:22,0
996,996,882,161,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 02:37:22,0
0,0,998,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:39:22,0
913,913,985,207,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 02:41:22,5
83,83,958,115,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 02:43:22,24
996,996,1039,92,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 02:45:22,0
0,0,870,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 02:47:22,0
0,0,989,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:49:22,0
996,996,994,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 02:51:22,24
0,0,961,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 02:53:22,2
0,0,1040,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 02:55:22,0
996,996,867,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 02:57:22,0
0,0,936,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 02:59:22,0
996,996,948,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 03:01:22,872
0,0,935,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:03:22,0
0,0,1111,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 03:05:22,0
996,996,874,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 03:07:22,0
0,0,951,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:09:22,0
996,996,1001,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 03:11:22,26
0,0,962,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:13:22,0
0,0,1022,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 03:15:22,0
996,996,878,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 03:17:22,0
0,0,1005,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:19:22,0
996,996,976,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 03:21:22,26
0,0,970,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:23:22,0
0,0,1013,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 03:25:22,0
996,996,896,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 03:27:22,0
0,0,1002,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:29:22,0
996,996,985,230,5,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 03:31:22,26
0,0,985,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:33:22,0
0,0,1014,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 03:35:22,0
996,996,873,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 03:37:22,0
0,0,998,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:39:22,0
996,996,981,230,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 03:41:22,24
0,0,974,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 03:43:22,2
0,0,1018,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 03:45:22,0
996,996,882,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 03:47:22,0
0,0,1000,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:49:22,0
996,996,969,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 03:51:22,24
0,0,972,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 03:53:22,2
0,0,1012,69,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-18 03:55:22,0
996,996,894,115,1,0,0,0,0,0,1,0,1,1,1,0,2024-04-18 03:57:22,0
0,0,996,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 03:59:22,0
996,996,955,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 04:01:22,26
0,0,977,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:03:22,0
0,0,1044,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 04:05:22,0
996,996,883,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 04:07:22,0
0,0,991,23,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:09:22,0
996,996,991,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 04:11:22,28
0,0,976,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:13:22,0
0,0,1007,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 04:15:22,0
996,996,870,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 04:17:22,0
0,0,990,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:19:22,0
996,996,998,230,1,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 04:21:22,24
0,0,971,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 04:23:22,2
0,0,1029,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 04:25:22,0
996,996,877,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 04:27:22,3
0,0,997,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:29:22,0
996,996,984,161,0,0,0,0,0,1,0,0,0,0,0,1,2024-04-18 04:31:22,24
0,0,979,161,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 04:33:22,2
0,0,1019,69,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-18 04:35:22,0
996,996,880,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-18 04:37:22,0
0,0,1010,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:39:22,0
0,0,967,207,0,0,0,0,0,1,0,1,0,0,0,1,2024-04-18 04:41:22,26
996,996,923,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-18 04:43:22,0
996,996,1027,92,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 04:45:22,0
0,0,870,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 04:47:22,38
0,0,992,23,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:49:22,0
996,996,986,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 04:51:22,29
0,0,979,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:53:22,0
996,996,1029,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 04:55:22,0
0,0,902,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 04:57:22,0
0,0,917,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 04:59:22,0
996,996,1047,253,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 05:01:22,27
0,0,903,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:03:22,2
0,0,1063,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:05:22,0
996,996,868,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 05:07:22,0
0,0,990,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 05:09:22,0
996,996,1007,207,0,1,1,1,1,1,1,0,1,1,1,1,2024-04-18 05:11:22,31
0,0,862,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:13:22,0
0,0,1105,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:15:22,0
996,996,871,115,2,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 05:17:22,0
0,0,892,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 05:19:22,0
996,996,1087,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 05:21:22,26
0,0,904,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 05:23:22,0
0,0,984,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:25:22,0
996,996,879,92,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 05:27:22,0
0,0,873,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 05:29:22,0
996,996,979,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 05:31:22,26
0,0,879,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 05:33:22,0
0,0,993,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:35:22,0
996,996,853,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 05:37:22,0
0,0,887,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 05:39:22,0
996,996,970,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 05:41:22,24
0,0,904,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:43:22,2
0,0,1017,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:45:22,0
996,996,864,138,1,1,1,1,1,0,1,1,1,1,1,0,2024-04-18 05:47:22,0
0,0,900,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 05:49:22,0
996,996,1115,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 05:51:22,24
0,0,888,92,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:53:22,2
0,0,1090,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 05:55:22,0
996,996,892,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 05:57:22,0
0,0,840,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 05:59:22,0
996,996,1128,161,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 06:01:22,870
0,0,889,161,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 06:03:22,2
0,0,1107,69,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-18 06:05:22,32
996,996,895,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-18 06:07:22,0
0,0,866,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:09:22,0
996,996,1116,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 06:11:22,28
0,0,874,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:13:22,0
0,0,1072,23,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 06:15:22,0
996,996,928,161,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 06:17:22,0
0,0,862,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:19:22,0
0,0,1110,184,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 06:21:22,2
996,996,867,138,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 06:23:22,24
996,996,1083,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 06:25:22,0
0,0,922,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 06:27:22,0
0,0,897,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:29:22,0
996,996,1122,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 06:31:22,26
0,0,879,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:33:22,0
0,0,1093,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 06:35:22,0
996,996,904,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 06:37:22,0
0,0,867,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:39:22,0
996,996,1096,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 06:41:22,29
0,0,884,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:43:22,0
0,0,1040,46,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 06:45:22,0
996,996,960,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 06:47:22,0
0,0,869,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:49:22,0
996,996,1109,230,0,0,0,0,0,1,0,0,0,0,0,1,2024-04-18 06:51:22,26
0,0,893,92,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 06:53:22,0
996,996,1054,92,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-18 06:55:22,0
0,0,929,92,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-18 06:57:22,0
0,0,867,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 06:59:22,0
996,996,1104,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 07:01:22,27
0,0,875,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 07:03:22,2
976,975,1088,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:05:22,0
20,21,900,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-18 07:07:22,0
0,0,874,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:09:22,0
996,996,1112,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 07:11:22,26
0,0,873,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:13:22,0
0,0,1094,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:15:22,0
996,996,891,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-18 07:17:22,0
0,0,884,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:19:22,0
996,996,1096,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 07:21:22,26
0,0,883,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:23:22,0
0,0,1092,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:25:22,0
996,996,902,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-18 07:27:22,0
0,0,878,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:29:22,0
996,996,1093,230,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 07:31:22,26
0,0,899,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:33:22,0
0,0,1051,23,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:35:22,0
996,996,895,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-18 07:37:22,12
0,0,911,23,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:39:22,0
996,996,1110,253,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 07:41:22,26
0,0,863,92,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:43:22,0
214,214,1095,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:45:22,0
782,782,905,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-18 07:47:22,0
0,0,865,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:49:22,0
996,996,1110,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 07:51:22,24
0,0,876,115,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 07:53:22,2
0,0,1065,69,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:55:22,0
996,996,931,138,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-18 07:57:22,0
0,0,865,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 07:59:22,0
996,996,1115,207,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 08:01:22,24
0,0,882,115,1,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 08:03:22,2
0,0,1079,23,0,1,1,2,2,0,0,0,0,0,0,0,2024-04-18 08:05:22,2
996,996,908,161,1,1,1,0,0,0,1,2,1,1,1,0,2024-04-18 08:07:22,0
0,0,873,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 08:09:22,0
0,0,1100,184,0,0,0,0,0,1,0,0,0,0,0,1,2024-04-18 08:11:22,24
996,996,884,138,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 08:13:22,4
996,996,1084,69,2,2,2,0,0,0,0,0,0,0,0,0,2024-04-18 08:15:22,2
0,0,897,115,0,0,0,0,0,0,1,2,1,1,1,0,2024-04-18 08:17:22,0
0,0,876,46,2,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 08:19:22,0
996,996,1101,184,1,2,2,3,3,1,1,1,1,1,1,1,2024-04-18 08:21:22,24
0,0,883,138,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 08:23:22,2
0,0,1068,69,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 08:25:22,0
996,996,910,115,0,0,0,0,0,0,1,1,1,1,1,0,2024-04-18 08:27:22,0
0,0,891,46,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 08:29:22,0
996,996,1114,207,0,0,0,0,0,1,1,1,1,1,1,1,2024-04-18 08:31:22,26
0,0,877,115,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 08:33:22,0
0,0,1081,46,3,2,2,1,1,0,0,0,0,0,0,0,2024-04-18 08:35:22,0
996,996,905,138,3,0,0,0,0,0,1,2,1,1,1,0,2024-04-18 08:37:22,0
0,0,880,46,0,1,1,1,1,0,0,0,0,0,0,0,2024-04-18 08:39:22,0
996,996,1108,207,1,1,1,2,2,1,0,1,0,0,0,1,2024-04-18 08:41:22,64
0,0,859,115,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-18 08:43:22,0
996,996,1091,92,0,0,0,0,0,0,1,0,1,1,1,0,2024-04-18 08:45:22,0
0,0,889,69,0,0,0,0,0,0,0,2,0,0,0,0,2024-04-18 08:47:22,0
0,0,898,46,2,1,1,0,0,0,0,0,0,0,0,0,2024-04-18 08:49:22,0
996,996,1096,230,5,4,4,2,2,1,1,1,1,1,1,1,2024-04-18 08:51:22,30
0,0,882,69,0,2,2,4,4,0,0,0,0,0,0,0,2024-04-18 08:53:22,0
0,0,1081,69,3,1,1,1,1,0,0,0,0,0,0,0,2024-04-18 08:55:22,0
996,996,915,138,3,2,2,3,3,0,1,2,1,1,1,0,2024-04-18 08:57:22,2
0,0,869,46,0,1,1,0,0,0,0,0,0,0,0,0,2024-04-18 08:59:22,0
996,996,1314,253,4,1,1,4,4,1,1,0,1,1,1,1,2024-04-18 09:01:22,870
0,0,890,115,3,2,2,1,1,0,0,1,0,0,0,0,2024-04-18 09:03:22,2
0,0,1079,46,2,0,0,1,1,0,0,0,0,0,0,0,2024-04-18 09:05:22,0
996,996,912,138,2,0,0,1,1,0,1,2,1,1,1,0,2024-04-18 09:07:22,0
0,0,878,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 09:09:22,34
996,996,1105,161,0,0,0,0,0,1,1,0,1,1,1,1,2024-04-18 09:11:22,24
0,0,878,161,0,0,0,0,0,0,0,1,0,0,0,0,2024-04-18 09:13:22,2
0,0,1073,69,0,0,0,1,1,0,0,1,0,0,0,0,2024-04-18 09:15:22,0
996,996,927,115,2,2,2,1,1,0,1,1,1,1,1,0,2024-04-18 09:17:22,0
0,0,846,46,4,2,2,4,4,0,0,0,0,0,0,0,2024-04-18 09:19:22,0
996,996,1112,230,2,1,1,2,2,1,1,1,1,1,1,1,2024-04-18 09:21:22,52
0,0,887,92,6,1,1,3,3,0,0,0,0,0,0,0,2024-04-18 09:23:22,0
0,0,1075,69,10,8,8,10,10,0,0,0,0,0,0,0,2024-04-18 09:25:22,0
996,996,920,115,4,2,2,2,2,0,1,2,1,1,1,0,2024-04-18 09:27:22,0
0,0,875,23,10,8,8,9,9,0,0,0,0,0,0,0,2024-04-18 09:29:22,36
996,996,1079,230,16,8,8,11,11,1,1,1,1,1,1,1,2024-04-18 09:31:22,29
0,0,895,92,8,7,7,7,7,0,0,0,0,0,0,0,2024-04-18 09:33:22,0
0,0,1061,46,10,3,3,2,2,0,0,0,0,0,0,0,2024-04-18 09:35:22,5
996,996,939,138,11,4,4,5,5,0,1,2,1,1,1,0,2024-04-18 09:37:22,0
0,0,849,46,16,7,7,7,7,0,0,0,0,0,0,0,2024-04-18 09:39:22,0
996,996,1119,253,25,16,16,21,21,1,1,0,1,1,1,1,2024-04-18 09:41:22,24
0,0,873,92,19,12,13,11,11,0,0,1,0,0,0,0,2024-04-18 09:43:22,7
0,0,1066,46,24,17,17,20,20,0,0,0,0,0,0,0,2024-04-18 09:45:22,3
996,996,930,138,19,11,11,13,13,0,1,2,1,1,1,0,2024-04-18 09:47:22,8
0,0,866,46,20,8,8,8,8,0,0,0,0,0,0,0,2024-04-18 09:49:22,0
996,996,1132,184,21,11,11,17,17,1,0,0,0,0,0,1,2024-04-18 09:51:22,28
0,0,852,138,27,18,18,15,15,0,1,1,1,1,1,0,2024-04-18 09:53:22,9
996,996,1099,69,26,16,16,27,27,0,1,0,1,1,1,0,2024-04-18 09:55:22,36
0,0,893,115,17,13,13,10,10,0,0,2,0,0,0,0,2024-04-18 09:57:22,3
0,0,903,46,29,14,14,15,15,0,0,0,0,0,0,0,2024-04-18 09:59:22,6
996,996,1109,253,39,22,22,30,30,1,1,1,1,1,1,1,2024-04-18 10:01:22,2441
0,0,879,115,33,19,19,15,15,0,0,0,0,0,0,0,2024-04-18 10:03:22,9
0,0,1067,46,18,17,17,18,18,0,0,0,0,0,0,0,2024-04-18 10:05:22,4
996,996,928,115,32,14,14,14,14,0,1,2,1,1,1,0,2024-04-18 10:07:22,0
0,0,873,69,28,22,22,12,12,0,0,0,0,0,0,0,2024-04-18 10:09:22,15
996,996,1120,230,26,19,19,16,16,1,1,1,1,1,1,1,2024-04-18 10:11:22,29
0,0,875,92,9,8,8,11,11,0,0,0,0,0,0,0,2024-04-18 10:13:22,1
0,0,1076,46,34,15,15,15,15,0,0,0,0,0,0,0,2024-04-18 10:15:22,2
996,996,904,138,17,13,13,12,12,0,1,2,1,1,1,0,2024-04-18 10:17:22,8
0,0,905,46,13,12,12,9,9,0,0,0,0,0,0,0,2024-04-18 10:19:22,6
996,996,1097,207,12,7,7,11,11,1,1,1,1,1,1,1,2024-04-18 10:21:22,38
0,0,852,92,7,10,10,6,6,0,0,0,0,0,0,0,2024-04-18 10:23:22,27
0,0,1062,46,11,6,6,5,5,0,0,0,0,0,0,0,2024-04-18 10:25:22,20
996,996,973,138,20,8,8,11,11,0,1,2,1,1,1,0,2024-04-18 10:27:22,0
0,0,861,46,9,9,9,5,5,0,0,0,0,0,0,0,2024-04-18 10:29:22,0
996,996,1125,207,11,10,10,7,7,1,1,0,1,1,1,1,2024-04-18 10:31:22,28
0,0,866,115,10,6,6,3,3,0,0,1,0,0,0,0,2024-04-18 10:33:22,0
0,0,1080,69,10,6,6,8,8,0,0,0,0,0,0,0,2024-04-18 10:35:22,0
996,996,958,138,10,6,6,6,6,0,1,2,1,1,1,0,2024-04-18 10:37:22,0
0,0,913,46,7,4,4,7,7,0,0,0,0,0,0,0,2024-04-18 10:39:22,0
996,996,1109,207,8,7,7,7,7,1,1,0,1,1,1,1,2024-04-18 10:41:22,28
0,0,874,115,7,3,3,3,3,0,0,1,0,0,0,0,2024-04-18 10:43:22,2
0,0,1130,46,12,4,4,7,7,0,0,0,0,0,0,0,2024-04-18 10:45:22,0
996,996,912,138,4,1,1,2,2,0,1,2,1,1,1,0,2024-04-18 10:47:22,5
0,0,884,46,9,6,6,7,7,0,0,0,0,0,0,0,2024-04-18 10:49:22,4
996,996,1114,207,2,1,1,0,0,1,1,0,1,1,1,1,2024-04-18 10:51:22,52
0,0,931,115,14,6,6,5,5,0,0,1,0,0,0,0,2024-04-18 10:53:22,3
0,0,1046,69,1,1,1,0,0,0,0,0,0,0,0,0,2024-04-18 10:55:22,0
996,996,930,115,5,4,4,6,6,0,1,2,1,1,1,0,2024-04-18 10:57:22,1
0,0,1228,46,7,3,3,2,2,0,0,0,0,0,0,0,2024-04-18 10:59:22,0
996,996,1660,207,14,5,5,6,6,1,1,1,1,1,1,1,2024-04-18 11:01:22,26
0,0,1353,115,5,4,4,2,2,0,0,0,0,0,0,0,2024-04-18 11:03:22,9
0,0,1488,69,4,2,2,1,1,0,0,0,0,0,0,0,2024-04-18 11:05:22,24
996,996,1342,115,5,4,4,3,3,0,1,2,1,1,1,0,2024-04-18 11:07:22,0
0,0,1235,23,5,3,3,2,2,0,0,0,0,0,0,0,2024-04-18 11:09:22,0
996,996,1218,253,6,6,6,5,5,1,1,1,1,1,1,1,2024-04-18 11:11:22,26
0,0,900,92,3,1,1,1,1,0,0,0,0,0,0,0,2024-04-18 11:13:22,9
0,0,1038,46,1,0,0,0,0,0,0,0,0,0,0,0,2024-04-18 11:15:22,0
996,996,1046,138,0,1,1,2,2,0,1,2,1,1,1,0,2024-04-18 11:17:22,3
0,0,876,46,4,2,2,4,4,0,0,0,0,0,0,0,2024-04-18 11:19:22,1
996,996,1124,230,1,1,1,3,3,1,1,1,1,1,1,1,2024-04-18 11:21:22,26
